date,time,open,high,low,close,amount,vol
2025-8-1,14:39:0,2.086,2.086,2.085,2.086,915728.0,4391.0
2025-8-1,14:40:0,2.086,2.086,2.085,2.086,712852.0,3418.0
2025-8-1,14:41:0,2.086,2.086,2.085,2.086,2534941.0,12154.0
2025-8-1,14:42:0,2.086,2.086,2.085,2.085,1822777.0,8740.0
2025-8-1,14:43:0,2.085,2.086,2.085,2.086,1650990.0,7917.0
2025-8-1,14:44:0,2.086,2.086,2.085,2.086,965883.0,4632.0
2025-8-1,14:45:0,2.086,2.086,2.085,2.086,3812223.0,18283.0
2025-8-1,14:46:0,2.086,2.086,2.085,2.086,798305.0,3828.0
2025-8-1,14:47:0,2.086,2.086,2.085,2.086,1182512.0,5670.0
2025-8-1,14:48:0,2.086,2.086,2.085,2.086,1220446.0,5851.0
2025-8-1,14:49:0,2.086,2.087,2.086,2.087,6599380.0,31636.0
2025-8-1,14:50:0,2.087,2.087,2.086,2.087,1033779.0,4955.0
2025-8-1,14:51:0,2.087,2.087,2.086,2.087,2965523.0,14213.0
2025-8-1,14:52:0,2.087,2.087,2.087,2.087,1873592.0,8979.0
2025-8-1,14:53:0,2.087,2.087,2.086,2.086,4255891.0,20398.0
2025-8-1,14:54:0,2.087,2.087,2.086,2.086,4961148.0,23780.0
2025-8-1,14:55:0,2.087,2.087,2.085,2.086,4712012.0,22589.0
2025-8-1,14:56:0,2.086,2.086,2.085,2.086,3831136.0,18370.0
2025-8-1,14:57:0,2.085,2.086,2.085,2.086,2571215.0,12329.0
2025-8-1,14:58:0,2.086,2.087,2.086,2.086,3281037.0,15729.0
2025-8-1,14:59:0,2.087,2.087,2.086,2.086,2894801.0,13875.0
2025-8-4,9:30:0,2.053,2.054,2.051,2.053,50667924.0,246822.0
2025-8-4,9:31:0,2.053,2.053,2.052,2.053,12962364.0,63149.0
2025-8-4,9:32:0,2.052,2.054,2.052,2.053,5494998.0,26768.0
2025-8-4,9:33:0,2.053,2.054,2.053,2.053,6838004.0,33303.0
2025-8-4,9:34:0,2.053,2.054,2.053,2.053,8114567.0,39521.0
2025-8-4,9:35:0,2.053,2.054,2.053,2.054,7178283.0,34958.0
2025-8-4,9:36:0,2.053,2.054,2.053,2.054,3941870.0,19194.0
2025-8-4,9:37:0,2.054,2.054,2.053,2.054,3858709.0,18790.0
2025-8-4,9:38:0,2.053,2.055,2.053,2.055,13437643.0,65417.0
2025-8-4,9:39:0,2.055,2.055,2.054,2.055,3418113.0,16634.0
2025-8-4,9:40:0,2.055,2.055,2.054,2.055,6313032.0,30727.0
2025-8-4,9:41:0,2.055,2.055,2.054,2.054,3101091.0,15095.0
2025-8-4,9:42:0,2.055,2.055,2.054,2.054,8313767.0,40459.0
2025-8-4,9:43:0,2.055,2.056,2.054,2.055,15572031.0,75777.0
2025-8-4,9:44:0,2.055,2.056,2.055,2.056,1817636.0,8842.0
2025-8-4,9:45:0,2.056,2.056,2.055,2.056,9145988.0,44487.0
2025-8-4,9:46:0,2.056,2.056,2.055,2.056,8173056.0,39753.0
2025-8-4,9:47:0,2.056,2.056,2.055,2.056,2777485.0,13512.0
2025-8-4,9:48:0,2.056,2.056,2.055,2.056,4172461.0,20296.0
2025-8-4,9:49:0,2.056,2.056,2.055,2.055,4607206.0,22415.0
2025-8-4,9:50:0,2.056,2.056,2.055,2.056,1496425.0,7279.0
2025-8-4,9:51:0,2.055,2.056,2.055,2.055,1275957.0,6207.0
2025-8-4,9:52:0,2.055,2.056,2.055,2.056,1065188.0,5182.0
2025-8-4,9:53:0,2.056,2.056,2.054,2.054,21047460.0,102420.0
2025-8-4,9:54:0,2.054,2.055,2.054,2.055,788774.0,3839.0
2025-8-4,9:55:0,2.055,2.055,2.054,2.054,6293076.0,30635.0
2025-8-4,9:56:0,2.055,2.055,2.054,2.054,1038791.0,5056.0
2025-8-4,9:57:0,2.055,2.055,2.054,2.055,1854009.0,9024.0
2025-8-4,9:58:0,2.054,2.055,2.054,2.055,1926484.0,9377.0
2025-8-4,9:59:0,2.055,2.055,2.054,2.054,726656.0,3537.0
2025-8-4,10:0:0,2.054,2.055,2.054,2.054,2374546.0,11557.0
2025-8-4,10:1:0,2.055,2.055,2.054,2.055,3600241.0,17520.0
2025-8-4,10:2:0,2.055,2.055,2.054,2.055,4823728.0,23475.0
2025-8-4,10:3:0,2.055,2.055,2.054,2.055,2449226.0,11919.0
2025-8-4,10:4:0,2.055,2.055,2.054,2.054,906489.0,4412.0
2025-8-4,10:5:0,2.055,2.055,2.053,2.054,16435722.0,80023.0
2025-8-4,10:6:0,2.054,2.055,2.053,2.054,5553284.0,27037.0
2025-8-4,10:7:0,2.055,2.055,2.054,2.055,526956.0,2565.0
2025-8-4,10:8:0,2.054,2.055,2.054,2.054,4045719.0,19694.0
2025-8-4,10:9:0,2.053,2.055,2.053,2.054,1748944.0,8515.0
2025-8-4,10:10:0,2.054,2.054,2.053,2.053,1770770.0,8623.0
2025-8-4,10:11:0,2.054,2.054,2.053,2.054,956150.0,4656.0
2025-8-4,10:12:0,2.054,2.054,2.053,2.053,823399.0,4009.0
2025-8-4,10:13:0,2.053,2.054,2.053,2.054,590612.0,2876.0
2025-8-4,10:14:0,2.054,2.055,2.054,2.054,1512020.0,7361.0
2025-8-4,10:15:0,2.054,2.055,2.054,2.054,1226475.0,5970.0
2025-8-4,10:16:0,2.055,2.055,2.054,2.054,624554.0,3040.0
2025-8-4,10:17:0,2.055,2.055,2.054,2.055,334947.0,1630.0
2025-8-4,10:18:0,2.055,2.055,2.054,2.055,1429085.0,6955.0
2025-8-4,10:19:0,2.055,2.055,2.055,2.055,710806.0,3459.0
2025-8-4,10:20:0,2.055,2.055,2.054,2.055,740983.0,3606.0
2025-8-4,10:21:0,2.054,2.055,2.054,2.055,1302994.0,6341.0
2025-8-4,10:22:0,2.055,2.055,2.054,2.055,4318811.0,21026.0
2025-8-4,10:23:0,2.055,2.055,2.054,2.054,1335409.0,6501.0
2025-8-4,10:24:0,2.055,2.055,2.054,2.055,2977643.0,14491.0
2025-8-4,10:25:0,2.055,2.055,2.054,2.055,1102373.0,5365.0
2025-8-4,10:26:0,2.055,2.055,2.054,2.055,1400849.0,6817.0
2025-8-4,10:27:0,2.055,2.055,2.055,2.055,2727590.0,13273.0
2025-8-4,10:28:0,2.055,2.056,2.054,2.055,2188393.0,10649.0
2025-8-4,10:29:0,2.056,2.056,2.055,2.056,827859.0,4027.0
2025-8-4,10:30:0,2.055,2.056,2.055,2.055,2185828.0,10632.0
2025-8-4,10:31:0,2.056,2.056,2.054,2.054,5276915.0,25678.0
2025-8-4,10:32:0,2.055,2.055,2.054,2.054,903036.0,4395.0
2025-8-4,10:33:0,2.055,2.055,2.054,2.055,505465.0,2460.0
2025-8-4,10:34:0,2.055,2.055,2.054,2.055,494160.0,2405.0
2025-8-4,10:35:0,2.055,2.055,2.054,2.055,1082128.0,5266.0
2025-8-4,10:36:0,2.055,2.055,2.054,2.054,1044250.0,5082.0
2025-8-4,10:37:0,2.055,2.056,2.055,2.056,5293004.0,25756.0
2025-8-4,10:38:0,2.056,2.056,2.054,2.055,3619660.0,17614.0
2025-8-4,10:39:0,2.055,2.056,2.054,2.055,5352171.0,26047.0
2025-8-4,10:40:0,2.055,2.056,2.055,2.055,1923809.0,9361.0
2025-8-4,10:41:0,2.056,2.056,2.054,2.055,896165.0,4361.0
2025-8-4,10:42:0,2.055,2.056,2.055,2.055,1739360.0,8465.0
2025-8-4,10:43:0,2.055,2.056,2.055,2.056,901277.0,4385.0
2025-8-4,10:44:0,2.055,2.056,2.055,2.056,719385.0,3499.0
2025-8-4,10:45:0,2.055,2.056,2.055,2.056,133194.0,648.0
2025-8-4,10:46:0,2.056,2.056,2.055,2.056,3635763.0,17691.0
2025-8-4,10:47:0,2.056,2.056,2.054,2.055,2468495.0,12012.0
2025-8-4,10:48:0,2.056,2.056,2.055,2.056,625769.0,3044.0
2025-8-4,10:49:0,2.056,2.056,2.056,2.056,790325.0,3844.0
2025-8-4,10:50:0,2.055,2.056,2.055,2.056,233955.0,1138.0
2025-8-4,10:51:0,2.056,2.056,2.055,2.056,104435.0,508.0
2025-8-4,10:52:0,2.056,2.056,2.055,2.056,304814.0,1483.0
2025-8-4,10:53:0,2.055,2.056,2.055,2.056,829997.0,4038.0
2025-8-4,10:54:0,2.056,2.056,2.055,2.056,368382.0,1792.0
2025-8-4,10:55:0,2.056,2.056,2.055,2.055,1030421.0,5012.0
2025-8-4,10:56:0,2.055,2.056,2.055,2.056,806872.0,3925.0
2025-8-4,10:57:0,2.055,2.056,2.055,2.056,99479.0,484.0
2025-8-4,10:58:0,2.056,2.056,2.055,2.055,219988.0,1070.0
2025-8-4,10:59:0,2.056,2.056,2.055,2.055,1014397.0,4934.0
2025-8-4,11:0:0,2.055,2.056,2.055,2.056,1467664.0,7140.0
2025-8-4,11:1:0,2.056,2.056,2.055,2.056,443525.0,2158.0
2025-8-4,11:2:0,2.055,2.056,2.055,2.056,437175.0,2127.0
2025-8-4,11:3:0,2.056,2.056,2.055,2.056,649260.0,3158.0
2025-8-4,11:4:0,2.056,2.056,2.055,2.055,933252.0,4540.0
2025-8-4,11:5:0,2.055,2.056,2.054,2.055,12036919.0,58574.0
2025-8-4,11:6:0,2.055,2.055,2.054,2.054,1126034.0,5480.0
2025-8-4,11:7:0,2.055,2.055,2.054,2.055,572334.0,2786.0
2025-8-4,11:8:0,2.055,2.055,2.054,2.055,501191.0,2439.0
2025-8-4,11:9:0,2.055,2.055,2.055,2.055,5337219.0,25975.0
2025-8-4,11:10:0,2.055,2.056,2.055,2.055,270709.0,1317.0
2025-8-4,11:11:0,2.055,2.056,2.055,2.056,343929.0,1673.0
2025-8-4,11:12:0,2.055,2.056,2.055,2.056,774391.0,3767.0
2025-8-4,11:13:0,2.056,2.056,2.055,2.056,922508.0,4487.0
2025-8-4,11:14:0,2.056,2.056,2.055,2.056,265222.0,1290.0
2025-8-4,11:15:0,2.056,2.056,2.055,2.056,1336121.0,6499.0
2025-8-4,11:16:0,2.056,2.056,2.055,2.055,327669.0,1594.0
2025-8-4,11:17:0,2.056,2.056,2.055,2.055,856357.0,4166.0
2025-8-4,11:18:0,2.056,2.056,2.055,2.055,113468.0,552.0
2025-8-4,11:19:0,2.055,2.056,2.055,2.056,1067451.0,5192.0
2025-8-4,11:20:0,2.056,2.056,2.055,2.055,576957.0,2807.0
2025-8-4,11:21:0,2.055,2.056,2.055,2.055,3761032.0,18293.0
2025-8-4,11:22:0,2.055,2.056,2.055,2.056,252465.0,1228.0
2025-8-4,11:23:0,2.056,2.056,2.055,2.055,3513373.0,17091.0
2025-8-4,11:24:0,2.056,2.056,2.055,2.056,1503148.0,7314.0
2025-8-4,11:25:0,2.056,2.056,2.056,2.056,248981.0,1211.0
2025-8-4,11:26:0,2.055,2.056,2.055,2.056,551618.0,2684.0
2025-8-4,11:27:0,2.056,2.056,2.055,2.056,291477.0,1418.0
2025-8-4,11:28:0,2.056,2.056,2.055,2.056,4423852.0,21526.0
2025-8-4,11:29:0,2.056,2.056,2.055,2.056,687702.0,3346.0
2025-8-4,13:0:0,2.055,2.055,2.054,2.055,22684684.0,110412.0
2025-8-4,13:1:0,2.055,2.055,2.054,2.055,719638.0,3503.0
2025-8-4,13:2:0,2.055,2.055,2.054,2.055,1020874.0,4968.0
2025-8-4,13:3:0,2.055,2.055,2.054,2.054,804123.0,3914.0
2025-8-4,13:4:0,2.054,2.055,2.054,2.055,191286.0,931.0
2025-8-4,13:5:0,2.055,2.055,2.054,2.055,1173123.0,5709.0
2025-8-4,13:6:0,2.055,2.055,2.054,2.054,623827.0,3036.0
2025-8-4,13:7:0,2.055,2.055,2.054,2.054,334931.0,1630.0
2025-8-4,13:8:0,2.055,2.055,2.054,2.055,1384319.0,6739.0
2025-8-4,13:9:0,2.055,2.055,2.054,2.055,1403449.0,6832.0
2025-8-4,13:10:0,2.055,2.055,2.053,2.054,8935564.0,43503.0
2025-8-4,13:11:0,2.054,2.054,2.054,2.054,516907.0,2517.0
2025-8-4,13:12:0,2.054,2.054,2.053,2.054,651241.0,3171.0
2025-8-4,13:13:0,2.054,2.054,2.053,2.054,481905.0,2347.0
2025-8-4,13:14:0,2.054,2.054,2.053,2.053,401682.0,1956.0
2025-8-4,13:15:0,2.054,2.054,2.053,2.054,909201.0,4428.0
2025-8-4,13:16:0,2.054,2.054,2.053,2.053,626624.0,3052.0
2025-8-4,13:17:0,2.054,2.054,2.053,2.053,2133779.0,10393.0
2025-8-4,13:18:0,2.053,2.055,2.053,2.055,6819554.0,33203.0
2025-8-4,13:19:0,2.054,2.055,2.054,2.054,218377.0,1063.0
2025-8-4,13:20:0,2.055,2.055,2.054,2.054,761114.0,3704.0
2025-8-4,13:21:0,2.055,2.055,2.054,2.055,507630.0,2471.0
2025-8-4,13:22:0,2.055,2.055,2.054,2.054,2155509.0,10494.0
2025-8-4,13:23:0,2.055,2.055,2.055,2.055,2183812.0,10627.0
2025-8-4,13:24:0,2.055,2.055,2.054,2.054,1567873.0,7632.0
2025-8-4,13:25:0,2.055,2.055,2.054,2.055,112784.0,549.0
2025-8-4,13:26:0,2.054,2.055,2.054,2.054,348606.0,1697.0
2025-8-4,13:27:0,2.054,2.055,2.054,2.054,281104.0,1368.0
2025-8-4,13:28:0,2.054,2.055,2.054,2.054,96963.0,472.0
2025-8-4,13:29:0,2.055,2.055,2.054,2.055,586298.0,2854.0
2025-8-4,13:30:0,2.055,2.055,2.054,2.055,8486916.0,41299.0
2025-8-4,13:31:0,2.055,2.056,2.055,2.055,2817514.0,13705.0
2025-8-4,13:32:0,2.056,2.056,2.055,2.056,1503341.0,7312.0
2025-8-4,13:33:0,2.056,2.057,2.056,2.057,2171001.0,10559.0
2025-8-4,13:34:0,2.057,2.057,2.056,2.056,3008810.0,14634.0
2025-8-4,13:35:0,2.056,2.056,2.055,2.055,664074.0,3230.0
2025-8-4,13:36:0,2.055,2.056,2.055,2.056,1918448.0,9331.0
2025-8-4,13:37:0,2.056,2.056,2.055,2.056,2484443.0,12084.0
2025-8-4,13:38:0,2.056,2.057,2.056,2.057,2918742.0,14195.0
2025-8-4,13:39:0,2.057,2.057,2.056,2.056,13975814.0,67966.0
2025-8-4,13:40:0,2.056,2.056,2.055,2.056,660175.0,3211.0
2025-8-4,13:41:0,2.056,2.057,2.056,2.057,3276418.0,15936.0
2025-8-4,13:42:0,2.057,2.057,2.056,2.056,3228201.0,15701.0
2025-8-4,13:43:0,2.057,2.057,2.056,2.056,299632.0,1457.0
2025-8-4,13:44:0,2.056,2.057,2.056,2.057,180359.0,877.0
2025-8-4,13:45:0,2.057,2.057,2.056,2.057,263035.0,1279.0
2025-8-4,13:46:0,2.057,2.057,2.056,2.057,329647.0,1603.0
2025-8-4,13:47:0,2.057,2.057,2.056,2.056,673827.0,3277.0
2025-8-4,13:48:0,2.057,2.057,2.056,2.057,286331.0,1392.0
2025-8-4,13:49:0,2.057,2.057,2.056,2.056,1941375.0,9438.0
2025-8-4,13:50:0,2.057,2.057,2.056,2.057,468700.0,2279.0
2025-8-4,13:51:0,2.056,2.057,2.056,2.057,4498658.0,21870.0
2025-8-4,13:52:0,2.057,2.058,2.057,2.057,11880846.0,57757.0
2025-8-4,13:53:0,2.057,2.058,2.057,2.058,782721.0,3805.0
2025-8-4,13:54:0,2.057,2.058,2.057,2.058,2202811.0,10704.0
2025-8-4,13:55:0,2.058,2.058,2.057,2.057,8023706.0,39005.0
2025-8-4,13:56:0,2.057,2.057,2.057,2.057,380539.0,1850.0
2025-8-4,13:57:0,2.057,2.057,2.056,2.056,435856.0,2119.0
2025-8-4,13:58:0,2.057,2.057,2.056,2.056,174571.0,849.0
2025-8-4,13:59:0,2.057,2.057,2.057,2.057,639919.0,3112.0
2025-8-4,14:0:0,2.057,2.057,2.057,2.057,515879.0,2508.0
2025-8-4,14:1:0,2.057,2.058,2.056,2.058,1758044.0,8547.0
2025-8-4,14:2:0,2.057,2.058,2.057,2.058,2843860.0,13819.0
2025-8-4,14:3:0,2.058,2.058,2.057,2.058,451211.0,2193.0
2025-8-4,14:4:0,2.058,2.058,2.057,2.057,296938.0,1443.0
2025-8-4,14:5:0,2.058,2.059,2.057,2.058,3713024.0,18042.0
2025-8-4,14:6:0,2.058,2.058,2.057,2.058,741069.0,3601.0
2025-8-4,14:7:0,2.058,2.059,2.057,2.059,9544590.0,46378.0
2025-8-4,14:8:0,2.058,2.058,2.057,2.058,966230.0,4695.0
2025-8-4,14:9:0,2.058,2.058,2.057,2.058,1228364.0,5969.0
2025-8-4,14:10:0,2.058,2.058,2.057,2.057,10594184.0,51503.0
2025-8-4,14:11:0,2.057,2.058,2.057,2.058,1167723.0,5677.0
2025-8-4,14:12:0,2.058,2.058,2.057,2.058,649881.0,3158.0
2025-8-4,14:13:0,2.058,2.058,2.057,2.058,242989.0,1181.0
2025-8-4,14:14:0,2.057,2.058,2.057,2.058,5779098.0,28085.0
2025-8-4,14:15:0,2.058,2.058,2.057,2.058,1468578.0,7136.0
2025-8-4,14:16:0,2.058,2.058,2.057,2.058,234384.0,1139.0
2025-8-4,14:17:0,2.058,2.058,2.057,2.057,579993.0,2819.0
2025-8-4,14:18:0,2.058,2.058,2.057,2.058,224100.0,1089.0
2025-8-4,14:19:0,2.058,2.058,2.058,2.058,863520.0,4196.0
2025-8-4,14:20:0,2.058,2.058,2.057,2.058,1809982.0,8795.0
2025-8-4,14:21:0,2.058,2.058,2.056,2.057,8163050.0,39687.0
2025-8-4,14:22:0,2.057,2.057,2.056,2.057,213497.0,1038.0
2025-8-4,14:23:0,2.057,2.057,2.056,2.057,718992.0,3496.0
2025-8-4,14:24:0,2.056,2.057,2.056,2.057,517006.0,2514.0
2025-8-4,14:25:0,2.057,2.057,2.056,2.057,8776979.0,42689.0
2025-8-4,14:26:0,2.056,2.057,2.056,2.056,3002203.0,14602.0
2025-8-4,14:27:0,2.056,2.056,2.055,2.055,178445.0,868.0
2025-8-4,14:28:0,2.056,2.057,2.056,2.057,4212226.0,20487.0
2025-8-4,14:29:0,2.057,2.057,2.056,2.057,612566.0,2979.0
2025-8-4,14:30:0,2.057,2.057,2.056,2.056,1727750.0,8400.0
2025-8-4,14:31:0,2.057,2.057,2.056,2.057,688628.0,3349.0
2025-8-4,14:32:0,2.056,2.057,2.055,2.056,3954509.0,19234.0
2025-8-4,14:33:0,2.056,2.056,2.055,2.056,616920.0,3001.0
2025-8-4,14:34:0,2.056,2.056,2.055,2.056,490908.0,2388.0
2025-8-4,14:35:0,2.056,2.057,2.056,2.057,1757508.0,8548.0
2025-8-4,14:36:0,2.056,2.057,2.055,2.056,1315595.0,6399.0
2025-8-4,14:37:0,2.056,2.056,2.055,2.056,1647000.0,8013.0
2025-8-4,14:38:0,2.056,2.056,2.054,2.054,16258837.0,79118.0
2025-8-4,14:39:0,2.055,2.055,2.054,2.055,1611622.0,7845.0
2025-8-4,14:40:0,2.055,2.056,2.054,2.056,4386391.0,21345.0
2025-8-4,14:41:0,2.055,2.056,2.055,2.055,1174747.0,5716.0
2025-8-4,14:42:0,2.056,2.056,2.055,2.056,227775.0,1108.0
2025-8-4,14:43:0,2.056,2.056,2.055,2.056,304080.0,1479.0
2025-8-4,14:44:0,2.056,2.056,2.055,2.055,2413037.0,11741.0
2025-8-4,14:45:0,2.056,2.056,2.055,2.056,1396944.0,6796.0
2025-8-4,14:46:0,2.056,2.056,2.055,2.056,1317484.0,6409.0
2025-8-4,14:47:0,2.055,2.056,2.055,2.055,2871191.0,13971.0
2025-8-4,14:48:0,2.056,2.056,2.055,2.055,2086237.0,10151.0
2025-8-4,14:49:0,2.056,2.056,2.055,2.056,2279593.0,11088.0
2025-8-4,14:50:0,2.055,2.057,2.055,2.057,4643112.0,22583.0
2025-8-4,14:51:0,2.057,2.057,2.056,2.057,3041864.0,14789.0
2025-8-4,14:52:0,2.057,2.057,2.057,2.057,2169859.0,10549.0
2025-8-4,14:53:0,2.057,2.058,2.056,2.058,5085192.0,24722.0
2025-8-4,14:54:0,2.057,2.057,2.056,2.056,1683538.0,8185.0
2025-8-4,14:55:0,2.057,2.057,2.056,2.057,3486945.0,16952.0
2025-8-4,14:56:0,2.058,2.058,2.057,2.058,5313294.0,25832.0
2025-8-4,14:57:0,2.057,2.058,2.057,2.058,2204028.0,10710.0
2025-8-4,14:58:0,2.058,2.058,2.057,2.058,8061428.0,39178.0
2025-8-4,14:59:0,2.059,2.059,2.057,2.058,6109143.0,29686.0
2025-8-5,9:30:0,2.086,2.088,2.086,2.087,33885456.0,162394.0
2025-8-5,9:31:0,2.088,2.088,2.086,2.087,5226357.0,25045.0
2025-8-5,9:32:0,2.086,2.087,2.086,2.086,3140144.0,15050.0
2025-8-5,9:33:0,2.086,2.087,2.086,2.086,4376277.0,20975.0
2025-8-5,9:34:0,2.086,2.087,2.086,2.086,8572214.0,41089.0
2025-8-5,9:35:0,2.087,2.087,2.086,2.087,6131165.0,29380.0
2025-8-5,9:36:0,2.086,2.087,2.086,2.087,3879142.0,18588.0
2025-8-5,9:37:0,2.086,2.088,2.086,2.087,3612108.0,17307.0
2025-8-5,9:38:0,2.087,2.088,2.087,2.087,991459.0,4750.0
2025-8-5,9:39:0,2.087,2.088,2.087,2.087,2550016.0,12215.0
2025-8-5,9:40:0,2.088,2.088,2.087,2.087,3051863.0,14622.0
2025-8-5,9:41:0,2.087,2.087,2.086,2.087,4476806.0,21454.0
2025-8-5,9:42:0,2.086,2.087,2.086,2.087,1521512.0,7291.0
2025-8-5,9:43:0,2.087,2.087,2.086,2.086,1716113.0,8226.0
2025-8-5,9:44:0,2.087,2.087,2.086,2.087,1413419.0,6773.0
2025-8-5,9:45:0,2.087,2.087,2.086,2.087,778002.0,3729.0
2025-8-5,9:46:0,2.087,2.087,2.086,2.087,1046314.0,5014.0
2025-8-5,9:47:0,2.086,2.087,2.086,2.086,2354204.0,11282.0
2025-8-5,9:48:0,2.086,2.087,2.086,2.086,4829183.0,23140.0
2025-8-5,9:49:0,2.086,2.087,2.086,2.086,1898058.0,9097.0
2025-8-5,9:50:0,2.086,2.087,2.086,2.086,2166943.0,10384.0
2025-8-5,9:51:0,2.087,2.087,2.086,2.086,1046225.0,5014.0
2025-8-5,9:52:0,2.086,2.087,2.086,2.087,5481383.0,26266.0
2025-8-5,9:53:0,2.086,2.087,2.086,2.086,973035.0,4664.0
2025-8-5,9:54:0,2.086,2.087,2.086,2.086,3729131.0,17870.0
2025-8-5,9:55:0,2.087,2.087,2.086,2.086,2642809.0,12664.0
2025-8-5,9:56:0,2.086,2.087,2.086,2.087,597158.0,2862.0
2025-8-5,9:57:0,2.086,2.087,2.086,2.087,2547258.0,12208.0
2025-8-5,9:58:0,2.086,2.087,2.086,2.086,629382.0,3017.0
2025-8-5,9:59:0,2.086,2.087,2.086,2.086,3217339.0,15417.0
2025-8-5,10:0:0,2.087,2.087,2.086,2.087,1583043.0,7586.0
2025-8-5,10:1:0,2.087,2.087,2.086,2.086,10323274.0,49488.0
2025-8-5,10:2:0,2.087,2.087,2.085,2.085,1175010.0,5633.0
2025-8-5,10:3:0,2.085,2.086,2.085,2.086,3380335.0,16205.0
2025-8-5,10:4:0,2.087,2.087,2.086,2.086,382248.0,1832.0
2025-8-5,10:5:0,2.086,2.087,2.086,2.086,456666.0,2189.0
2025-8-5,10:6:0,2.086,2.087,2.086,2.086,601801.0,2884.0
2025-8-5,10:7:0,2.086,2.087,2.086,2.087,1718483.0,8235.0
2025-8-5,10:8:0,2.087,2.087,2.086,2.086,199681.0,957.0
2025-8-5,10:9:0,2.087,2.087,2.086,2.086,853030.0,4089.0
2025-8-5,10:10:0,2.087,2.087,2.086,2.087,1470050.0,7046.0
2025-8-5,10:11:0,2.087,2.087,2.086,2.087,4779568.0,22907.0
2025-8-5,10:12:0,2.087,2.087,2.086,2.087,3818110.0,18295.0
2025-8-5,10:13:0,2.086,2.087,2.086,2.086,659413.0,3160.0
2025-8-5,10:14:0,2.086,2.087,2.086,2.086,3184917.0,15261.0
2025-8-5,10:15:0,2.086,2.087,2.086,2.086,534577.0,2562.0
2025-8-5,10:16:0,2.086,2.086,2.086,2.086,143517.0,688.0
2025-8-5,10:17:0,2.086,2.087,2.086,2.087,120599.0,578.0
2025-8-5,10:18:0,2.087,2.087,2.086,2.086,476116.0,2282.0
2025-8-5,10:19:0,2.086,2.087,2.086,2.086,276476.0,1325.0
2025-8-5,10:20:0,2.087,2.087,2.086,2.087,319698.0,1532.0
2025-8-5,10:21:0,2.087,2.087,2.086,2.086,465034.0,2229.0
2025-8-5,10:22:0,2.086,2.087,2.086,2.086,151897.0,728.0
2025-8-5,10:23:0,2.087,2.087,2.086,2.086,347890.0,1667.0
2025-8-5,10:24:0,2.086,2.087,2.086,2.086,355096.0,1702.0
2025-8-5,10:25:0,2.087,2.087,2.086,2.086,139588.0,669.0
2025-8-5,10:26:0,2.086,2.087,2.086,2.086,2138321.0,10246.0
2025-8-5,10:27:0,2.087,2.087,2.086,2.086,272675.0,1307.0
2025-8-5,10:28:0,2.086,2.087,2.086,2.086,202762.0,972.0
2025-8-5,10:29:0,2.086,2.087,2.086,2.086,271632.0,1302.0
2025-8-5,10:30:0,2.087,2.087,2.086,2.086,333361.0,1598.0
2025-8-5,10:31:0,2.086,2.087,2.086,2.087,20716144.0,99263.0
2025-8-5,10:32:0,2.088,2.089,2.087,2.087,24543812.0,117547.0
2025-8-5,10:33:0,2.088,2.088,2.087,2.088,3285457.0,15735.0
2025-8-5,10:34:0,2.089,2.089,2.088,2.089,442273.0,2118.0
2025-8-5,10:35:0,2.089,2.089,2.088,2.088,8643134.0,41394.0
2025-8-5,10:36:0,2.088,2.089,2.087,2.088,474795.0,2274.0
2025-8-5,10:37:0,2.088,2.088,2.087,2.088,114599.0,549.0
2025-8-5,10:38:0,2.088,2.088,2.088,2.088,5988175.0,28679.0
2025-8-5,10:39:0,2.088,2.088,2.087,2.087,219577.0,1052.0
2025-8-5,10:40:0,2.087,2.089,2.087,2.088,6681975.0,32001.0
2025-8-5,10:41:0,2.088,2.089,2.088,2.088,5014136.0,24014.0
2025-8-5,10:42:0,2.088,2.088,2.087,2.088,446419.0,2139.0
2025-8-5,10:43:0,2.088,2.088,2.087,2.088,474390.0,2272.0
2025-8-5,10:44:0,2.088,2.088,2.088,2.088,82894.0,397.0
2025-8-5,10:45:0,2.088,2.088,2.087,2.088,259734.0,1244.0
2025-8-5,10:46:0,2.087,2.088,2.087,2.088,80371.0,385.0
2025-8-5,10:47:0,2.087,2.087,2.087,2.087,125651.0,602.0
2025-8-5,10:48:0,2.087,2.087,2.087,2.087,61775.0,296.0
2025-8-5,10:49:0,2.088,2.088,2.087,2.087,148596.0,712.0
2025-8-5,10:50:0,2.088,2.088,2.087,2.087,137364.0,658.0
2025-8-5,10:51:0,2.087,2.088,2.087,2.088,17744.0,85.0
2025-8-5,10:52:0,2.088,2.088,2.087,2.088,188532.0,903.0
2025-8-5,10:53:0,2.088,2.088,2.087,2.088,2154600.0,10319.0
2025-8-5,10:54:0,2.088,2.088,2.087,2.088,68463.0,328.0
2025-8-5,10:55:0,2.088,2.088,2.087,2.088,2040683.0,9778.0
2025-8-5,10:56:0,2.088,2.088,2.087,2.088,117550.0,563.0
2025-8-5,10:57:0,2.087,2.088,2.087,2.088,135295.0,648.0
2025-8-5,10:58:0,2.087,2.088,2.087,2.088,50726.0,243.0
2025-8-5,10:59:0,2.087,2.088,2.087,2.088,193080.0,925.0
2025-8-5,11:0:0,2.088,2.088,2.087,2.088,936676.0,4486.0
2025-8-5,11:1:0,2.088,2.088,2.087,2.088,674423.0,3230.0
2025-8-5,11:2:0,2.088,2.088,2.087,2.087,83286.0,399.0
